EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
AEW-523,2022-09-14,AEW,AEW Dark Elevation,AEW Dark: Elevation #81,Televised,"Albany, New York, USA",Albany,New York,USA
AEW-522,2022-09-14,AEW,AEW Dynamite,AEW Dynamite #154,Televised,"Albany, New York, USA",Albany,New York,USA
AEW-521,2022-09-14,AEW,AEW Rampage,AEW Rampage #58,Televised,"Albany, New York, USA",Albany,New York,USA
AEW-520,2022-09-07,AEW,AEW Dynamite,AEW Dynamite #153,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
AEW-519,2022-09-07,AEW,AEW Rampage,AEW Rampage #57,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
AEW-518,2022-09-07,AEW,AEW Dark Elevation,AEW Dark: Elevation #80,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
AEW-517,2022-09-04,AEW,AEW All Out  Zero Hour,AEW All Out 2022 - Zero Hour,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-516,2022-09-04,AEW,AEW All Out,AEW All Out 2022,PLE/PPV,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-515,2022-09-02,AEW,AEW Rampage,AEW Rampage #56,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-514,2022-09-02,AEW,AEW Dark,AEW Dark #160,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-513,2022-09-02,AEW,AEW Dark,AEW Dark #161,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-512,2022-08-31,AEW,AEW Dynamite,AEW Dynamite #152,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-511,2022-08-31,AEW,AEW Dark Elevation,AEW Dark: Elevation Special #2,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-510,2022-08-31,AEW,AEW Dark Elevation,AEW Dark: Elevation #79,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-509,2022-08-28,AEW,AEW Fight Forever @ Gamescom,AEW Fight Forever @ Gamescom,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
AEW-508,2022-08-27,AEW,AEW Fight Forever @ Gamescom,AEW Fight Forever @ Gamescom,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
AEW-507,2022-08-26,AEW,AEW Fight Forever @ Gamescom,AEW Fight Forever @ Gamescom,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
AEW-506,2022-08-25,AEW,AEW Fight Forever @ Gamescom,AEW Fight Forever @ Gamescom,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
AEW-505,2022-08-24,AEW,AEW Dynamite,AEW Dynamite #151,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-504,2022-08-24,AEW,AEW Rampage,AEW Rampage #55,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-503,2022-08-24,AEW,AEW Dark Elevation,AEW Dark: Elevation #78,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-502,2022-08-21,AEW,AEW Dark,AEW Dark #159,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-501,2022-08-21,AEW,AEW Dark,AEW Dark #163,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-500,2022-08-21,AEW,AEW Dark,AEW Dark #158,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-499,2022-08-21,AEW,AEW Dark,AEW Dark #162,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-498,2022-08-21,AEW,AEW Dark,AEW Dark #164,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-497,2022-08-17,AEW,AEW Dark Elevation,AEW Dark: Elevation #77,Televised,"Charleston, West Virginia, USA",Charleston,West Virginia,USA
AEW-496,2022-08-17,AEW,AEW Dynamite,AEW Dynamite #150 - House Of The Dragon,Televised,"Charleston, West Virginia, USA",Charleston,West Virginia,USA
AEW-495,2022-08-17,AEW,AEW Rampage,AEW Rampage #54,Televised,"Charleston, West Virginia, USA",Charleston,West Virginia,USA
AEW-494,2022-08-10,AEW,AEW Dark Elevation,AEW Dark: Elevation #76,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
AEW-493,2022-08-10,AEW,AEW Dynamite,AEW Dynamite #149 - Quake By The Lake,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
AEW-492,2022-08-10,AEW,AEW Rampage,AEW Rampage #53,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
AEW-491,2022-08-05,AEW,AEW Rampage,AEW Rampage #52,Televised,"Grand Rapids, Michigan, USA",Grand Rapids,Michigan,USA
AEW-490,2022-08-05,AEW,AEW Battle Of The Belts,AEW Battle Of The Belts III,Televised,"Grand Rapids, Michigan, USA",Grand Rapids,Michigan,USA
AEW-489,2022-08-05,AEW,AEW Dark,AEW Dark #156,Televised,"Grand Rapids, Michigan, USA",Grand Rapids,Michigan,USA
AEW-488,2022-08-03,AEW,AEW Dynamite,AEW Dynamite #148,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
AEW-487,2022-08-03,AEW,AEW Dark Elevation,AEW Dark: Elevation Special #1,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
AEW-486,2022-08-03,AEW,AEW Dark Elevation,AEW Dark: Elevation #75,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
AEW-485,2022-07-27,AEW,AEW Dynamite,AEW Dynamite #147 - Fight For The Fallen 2022,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
AEW-484,2022-07-27,AEW,AEW Dark Elevation,AEW Dark: Elevation #74,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
AEW-483,2022-07-27,AEW,AEW Rampage,AEW Rampage #51 - Fight For The Fallen 2022,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
AEW-482,2022-07-20,AEW,AEW Rampage,AEW Rampage #50 - Fyter Fest 2022,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-481,2022-07-20,AEW,AEW Dark Elevation,AEW Dark: Elevation #73,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-480,2022-07-20,AEW,AEW Dynamite,AEW Dynamite #146 - Fyter Fest 2022,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-479,2022-07-16,AEW,AEW Dark,AEW Dark #153,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-478,2022-07-16,AEW,AEW Dark,AEW Dark #154,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-477,2022-07-16,AEW,AEW Dark,AEW Dark #155,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-476,2022-07-16,AEW,AEW Dark,AEW Dark #157,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-475,2022-07-13,AEW,AEW Dynamite,AEW Dynamite #145 - Fyter Fest 2022,Televised,"Savannah, Georgia, USA",Savannah,Georgia,USA
AEW-474,2022-07-13,AEW,AEW Rampage,AEW Rampage #49 - Fyter Fest 2022,Televised,"Savannah, Georgia, USA",Savannah,Georgia,USA
AEW-473,2022-07-13,AEW,AEW Dark Elevation,AEW Dark: Elevation #72,Televised,"Savannah, Georgia, USA",Savannah,Georgia,USA
AEW-472,2022-07-06,AEW,AEW Rampage,AEW Rampage #48,Televised,"Rochester, New York, USA",Rochester,New York,USA
AEW-471,2022-07-06,AEW,AEW Dark Elevation,AEW Dark: Elevation #71,Televised,"Rochester, New York, USA",Rochester,New York,USA
AEW-470,2022-07-06,AEW,AEW Dynamite,AEW Dynamite #144,Televised,"Rochester, New York, USA",Rochester,New York,USA
AEW-469,2022-06-29,AEW,AEW Dynamite,AEW Dynamite #143 - Blood & Guts 2022,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
AEW-468,2022-06-29,AEW,AEW Rampage,AEW Rampage #47 - Royal Rampage 2022,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
AEW-467,2022-06-29,AEW,AEW Dark Elevation,AEW Dark: Elevation #70,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
AEW-466,2022-06-26,AEW,AEW/NJPW Forbidden Door,AEW/NJPW Forbidden Door 2022,PLE/PPV,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-465,2022-06-26,AEW,AEW/NJPW Forbidden Door  The Buy In,AEW/NJPW Forbidden Door 2022 - The Buy In,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-464,2022-06-22,AEW,AEW Rampage,AEW Rampage #46,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
AEW-463,2022-06-22,AEW,AEW Dark Elevation,AEW Dark: Elevation #69,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
AEW-462,2022-06-22,AEW,AEW Dynamite,AEW Dynamite #142,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
AEW-461,2022-06-15,AEW,AEW Dynamite,AEW Dynamite #141 - Road Rager 2022,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
AEW-460,2022-06-15,AEW,AEW Dark Elevation,AEW Dark: Elevation #68,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
AEW-459,2022-06-15,AEW,AEW Rampage,AEW Rampage #45 - Road Rager 2022,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
AEW-458,2022-06-11,AEW,AEW Dark,AEW Dark #149,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-457,2022-06-11,AEW,AEW Dark,AEW Dark #150,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-456,2022-06-11,AEW,AEW Dark,AEW Dark #151,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-455,2022-06-11,AEW,AEW Dark,AEW Dark #152,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-454,2022-06-08,AEW,AEW Dynamite,AEW Dynamite #140,Televised,"Independence, Missouri, USA",Independence,Missouri,USA
AEW-453,2022-06-08,AEW,AEW Rampage,AEW Rampage #44,Televised,"Independence, Missouri, USA",Independence,Missouri,USA
AEW-452,2022-06-08,AEW,AEW Dark Elevation,AEW Dark: Elevation #67,Televised,"Independence, Missouri, USA",Independence,Missouri,USA
AEW-451,2022-06-03,AEW,AEW Dark,AEW Dark #147,Televised,"Ontario, California, USA",Ontario,California,USA
AEW-450,2022-06-03,AEW,AEW Dark,AEW Dark #148,Televised,"Ontario, California, USA",Ontario,California,USA
AEW-449,2022-06-03,AEW,AEW Rampage,AEW Rampage #43,Televised,"Ontario, California, USA",Ontario,California,USA
AEW-448,2022-06-01,AEW,AEW Dark Elevation,AEW Dark: Elevation #66,Televised,"Inglewood, California, USA",Inglewood,California,USA
AEW-447,2022-06-01,AEW,AEW Dynamite,AEW Dynamite #139,Televised,"Inglewood, California, USA",Inglewood,California,USA
AEW-446,2022-05-29,AEW,AEW Double Or Nothing  The Buy In,AEW Double Or Nothing 2022 - The Buy In,Televised,"Paradise, Nevada, USA",Paradise,Nevada,USA
AEW-445,2022-05-29,AEW,AEW Double Or Nothing,AEW Double Or Nothing 2022,PLE/PPV,"Paradise, Nevada, USA",Paradise,Nevada,USA
AEW-444,2022-05-27,AEW,AEW Rampage,AEW Rampage #42,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-443,2022-05-27,AEW,AEW Dark,AEW Dark #145,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-442,2022-05-27,AEW,AEW Dark,AEW Dark #146,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-441,2022-05-25,AEW,AEW Dynamite,AEW Dynamite #138 - 3 Year Anniversary,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-440,2022-05-25,AEW,AEW Dark Elevation,AEW Dark: Elevation #65,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-439,2022-05-18,AEW,AEW Dynamite,AEW Dynamite #137 - Wild Card Wednesday,Televised,"Houston, Texas, USA",Houston,Texas,USA
AEW-438,2022-05-18,AEW,AEW Rampage,AEW Rampage #41,Televised,"Houston, Texas, USA",Houston,Texas,USA
AEW-437,2022-05-18,AEW,AEW Dark Elevation,AEW Dark: Elevation #64,Televised,"Houston, Texas, USA",Houston,Texas,USA
AEW-436,2022-05-11,AEW,AEW Dynamite,AEW Dynamite #136,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-435,2022-05-11,AEW,AEW Rampage,AEW Rampage #40,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-434,2022-05-11,AEW,AEW Dark Elevation,AEW Dark: Elevation #63,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-433,2022-05-04,AEW,AEW Rampage,AEW Rampage #39,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
AEW-432,2022-05-04,AEW,AEW Dark Elevation,AEW Dark: Elevation #62,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
AEW-431,2022-05-04,AEW,AEW Dynamite,AEW Dynamite #135,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
AEW-430,2022-05-01,AEW,AEW Dark,AEW Dark #144,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-429,2022-05-01,AEW,AEW Dark,AEW Dark #141,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-428,2022-05-01,AEW,AEW Dark,AEW Dark #143,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-427,2022-05-01,AEW,AEW Dark,AEW Dark #142,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-426,2022-04-27,AEW,AEW Dynamite,AEW Dynamite #134,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
AEW-425,2022-04-27,AEW,AEW Rampage,AEW Rampage #38,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
AEW-424,2022-04-27,AEW,AEW Dark Elevation,AEW Dark: Elevation #61,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
AEW-423,2022-04-20,AEW,AEW Dynamite,AEW Dynamite #133,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
AEW-422,2022-04-20,AEW,AEW Rampage,AEW Rampage #37,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
AEW-421,2022-04-20,AEW,AEW Dark Elevation,AEW Dark: Elevation #60,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
AEW-420,2022-04-15,AEW,AEW Battle Of The Belts,AEW Battle Of The Belts II,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-419,2022-04-15,AEW,AEW Dark,AEW Dark #139,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-418,2022-04-15,AEW,AEW Dark,AEW Dark #140,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-417,2022-04-15,AEW,AEW Rampage,AEW Rampage #36,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-416,2022-04-13,AEW,AEW Dynamite,AEW Dynamite #132,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
AEW-415,2022-04-13,AEW,AEW Dark Elevation,AEW Dark: Elevation #59,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
AEW-414,2022-04-06,AEW,AEW Dark Elevation,AEW Dark: Elevation #58,Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
AEW-413,2022-04-06,AEW,AEW Rampage,AEW Rampage #35,Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
AEW-412,2022-04-06,AEW,AEW Dynamite,AEW Dynamite #131,Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
AEW-411,2022-03-30,AEW,AEW Dynamite,AEW Dynamite #130,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA
AEW-410,2022-03-30,AEW,AEW Rampage,AEW Rampage #34,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA
AEW-409,2022-03-30,AEW,AEW Dark Elevation,AEW Dark: Elevation #57,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA
AEW-408,2022-03-23,AEW,AEW Dynamite,AEW Dynamite #129,Televised,"Cedar Park, Texas, USA",Cedar Park,Texas,USA
AEW-407,2022-03-23,AEW,AEW Rampage,AEW Rampage #33,Televised,"Cedar Park, Texas, USA",Cedar Park,Texas,USA
AEW-406,2022-03-23,AEW,AEW Dark Elevation,AEW Dark: Elevation #56,Televised,"Cedar Park, Texas, USA",Cedar Park,Texas,USA
AEW-405,2022-03-16,AEW,AEW Dynamite,AEW Dynamite #128 - St. Patrick's Day Slam 2022,Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA
AEW-404,2022-03-16,AEW,AEW Rampage,AEW Rampage #32,Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA
AEW-403,2022-03-16,AEW,AEW Dark Elevation,AEW Dark: Elevation #55,Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA
AEW-402,2022-03-09,AEW,AEW Dynamite,AEW Dynamite #127,Televised,"Fort Myers, Florida, USA",Fort Myers,Florida,USA
AEW-401,2022-03-09,AEW,AEW Rampage,AEW Rampage #31,Televised,"Fort Myers, Florida, USA",Fort Myers,Florida,USA
AEW-400,2022-03-09,AEW,AEW Dark Elevation,AEW Dark: Elevation #54,Televised,"Fort Myers, Florida, USA",Fort Myers,Florida,USA
AEW-399,2022-03-06,AEW,AEW Revolution  The Buy In,AEW Revolution 2022 - The Buy In,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-398,2022-03-06,AEW,AEW Revolution,AEW Revolution 2022,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-397,2022-03-05,AEW,AEW Revolution Fan Fest,AEW Revolution Fan Fest,Non-Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-396,2022-03-04,AEW,AEW Dark,AEW Dark #133,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-395,2022-03-04,AEW,AEW Rampage,AEW Rampage #30,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-394,2022-03-03,AEW,AEW Dark,AEW Dark #135,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-393,2022-03-03,AEW,AEW Dark,AEW Dark #134,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-392,2022-03-02,AEW,AEW Dynamite,AEW Dynamite #126,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-391,2022-03-02,AEW,AEW Dark Elevation,AEW Dark: Elevation #53,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-390,2022-02-23,AEW,AEW Dynamite,AEW Dynamite #125,Televised,"Bridgeport, Connecticut, USA",Bridgeport,Connecticut,USA
AEW-389,2022-02-23,AEW,AEW Rampage,AEW Rampage #29,Televised,"Bridgeport, Connecticut, USA",Bridgeport,Connecticut,USA
AEW-388,2022-02-23,AEW,AEW Dark Elevation,AEW Dark: Elevation #52,Televised,"Bridgeport, Connecticut, USA",Bridgeport,Connecticut,USA
AEW-387,2022-02-16,AEW,AEW Dynamite,AEW Dynamite #124,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
AEW-386,2022-02-16,AEW,AEW Rampage,AEW Rampage #28 - Slam Dunk 2022,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
AEW-385,2022-02-16,AEW,AEW Dark Elevation,AEW Dark: Elevation #51,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
AEW-384,2022-02-09,AEW,AEW Rampage,AEW Rampage #27,Televised,"Atlantic City, New Jersey, USA",Atlantic City,New Jersey,USA
AEW-383,2022-02-09,AEW,AEW Dynamite,AEW Dynamite #123,Televised,"Atlantic City, New Jersey, USA",Atlantic City,New Jersey,USA
AEW-382,2022-02-09,AEW,AEW Dark Elevation,AEW Dark: Elevation #50,Televised,"Atlantic City, New Jersey, USA",Atlantic City,New Jersey,USA
AEW-381,2022-02-05,AEW,AEW Dark,AEW Dark #132,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-380,2022-02-05,AEW,AEW Dark,AEW Dark #131,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-379,2022-02-05,AEW,AEW Dark,AEW Dark #130,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-378,2022-02-05,AEW,AEW Dark,AEW Dark #129,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-377,2022-02-02,AEW,AEW Dynamite,AEW Dynamite #122,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-376,2022-02-02,AEW,AEW Rampage,AEW Rampage #26,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-375,2022-02-02,AEW,AEW Dark Elevation,AEW Dark: Elevation #49,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-374,2022-01-26,AEW,AEW Dynamite,AEW Dynamite #121 - Beach Break 2022,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-373,2022-01-26,AEW,AEW Rampage,AEW Rampage #25 - Beach Break 2022 'Championship Friday',Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-372,2022-01-26,AEW,AEW Dark Elevation,AEW Dark: Elevation #48,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-371,2022-01-21,AEW,AEW Dark,AEW Dark Special #1,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-370,2022-01-21,AEW,AEW Dark,AEW Dark #127,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-369,2022-01-21,AEW,AEW Rampage,AEW Rampage #24,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-368,2022-01-19,AEW,AEW Dynamite,AEW Dynamite #120,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-367,2022-01-19,AEW,AEW Dark Elevation,AEW Dark: Elevation #47,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-366,2022-01-15,AEW,AEW Dark,AEW Dark #126,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-365,2022-01-15,AEW,AEW Dark,AEW Dark #128,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-364,2022-01-15,AEW,AEW Dark,AEW Dark #138,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-363,2022-01-15,AEW,AEW Dark,AEW Dark #137,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-362,2022-01-12,AEW,AEW Rampage,AEW Rampage #23,Televised,"Raleigh, North Carolina, USA",Raleigh,North Carolina,USA
AEW-361,2022-01-12,AEW,AEW Dark Elevation,AEW Dark: Elevation #46,Televised,"Raleigh, North Carolina, USA",Raleigh,North Carolina,USA
AEW-360,2022-01-12,AEW,AEW Dynamite,AEW Dynamite #119,Televised,"Raleigh, North Carolina, USA",Raleigh,North Carolina,USA
AEW-359,2022-01-08,AEW,AEW Battle Of The Belts,AEW Battle Of The Belts,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
AEW-358,2022-01-08,AEW,AEW Dark,AEW Dark #125,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
AEW-357,2022-01-05,AEW,AEW Dynamite,AEW Dynamite #118,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
AEW-356,2022-01-05,AEW,AEW Rampage,AEW Rampage #22,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
AEW-355,2022-01-05,AEW,AEW Dark Elevation,AEW Dark: Elevation #45,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
AEW-354,2021-12-29,AEW,AEW Dynamite,AEW Dynamite #117 - New Year's Smash 2021,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-353,2021-12-29,AEW,AEW Rampage,AEW Rampage #21 - New Year's Smash 2021,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-352,2021-12-29,AEW,AEW Dark Elevation,AEW Dark: Elevation #44,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-351,2021-12-28,AEW,AEW Dark,AEW Dark #124,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-350,2021-12-28,AEW,AEW Dark,AEW Dark #136,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-349,2021-12-22,AEW,AEW Dark Elevation,AEW Dark: Elevation #43,Televised,"Greensboro, North Carolina, USA",Greensboro,North Carolina,USA
AEW-348,2021-12-22,AEW,AEW Rampage,AEW Rampage #20 - Holiday Bash 2021,Televised,"Greensboro, North Carolina, USA",Greensboro,North Carolina,USA
AEW-347,2021-12-22,AEW,AEW Dynamite,AEW Dynamite #116 - Holiday Bash 2021,Televised,"Greensboro, North Carolina, USA",Greensboro,North Carolina,USA
AEW-346,2021-12-15,AEW,AEW Dark Elevation,AEW Dark: Elevation #42,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-345,2021-12-15,AEW,AEW Rampage,AEW Rampage #19,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-344,2021-12-15,AEW,AEW Dynamite,AEW Dynamite #115 - Winter Is Coming 2021,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-343,2021-12-08,AEW,AEW Rampage,AEW Rampage #18,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-342,2021-12-08,AEW,AEW Dark Elevation,AEW Dark: Elevation #41,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-341,2021-12-08,AEW,AEW Dynamite,AEW Dynamite #114,Televised,"Elmont, New York, USA",Elmont,New York,USA
AEW-340,2021-12-03,AEW,AEW Dark,AEW Dark #121,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-339,2021-12-03,AEW,AEW Dark,AEW Dark #123,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-338,2021-12-03,AEW,AEW Dark,AEW Dark #120,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-337,2021-12-03,AEW,AEW Dark,AEW Dark #122,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
AEW-336,2021-12-01,AEW,AEW Dynamite,AEW Dynamite #113,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-335,2021-12-01,AEW,AEW Rampage,AEW Rampage #17,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-334,2021-12-01,AEW,AEW Dark Elevation,AEW Dark: Elevation #40,Televised,"Duluth, Georgia, USA",Duluth,Georgia,USA
AEW-333,2021-11-24,AEW,AEW Dark Elevation,AEW Dark: Elevation #39,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-332,2021-11-24,AEW,AEW Dynamite,AEW Dynamite #112 - Thanksgiving Eve 2021,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-331,2021-11-24,AEW,AEW Rampage,AEW Rampage #16 - Black Friday 2021,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-330,2021-11-17,AEW,AEW Rampage,AEW Rampage #15,Televised,"Norfolk, Virginia, USA",Norfolk,Virginia,USA
