EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
WWE-1175,2016-10-24,WWE,WWE Superstars,WWE Superstars #394,Televised,"Minneapolis, Minnesota",Minneapolis,Minnesota,USA
WWE-1174,2016-10-23,WWE,WWE Live,WWE Live,Non-Televised,"Des Moines, Iowa, USA",Des Moines,Iowa,USA
WWE-1173,2016-10-23,WWE,WWE Live,WWE Live,Non-Televised,"Rochester, Minnesota, USA",Rochester,Minnesota,USA
WWE-1172,2016-10-22,WWE,WWE Live,WWE Live,Non-Televised,"Sioux City, Iowa, USA",Sioux City,Iowa,USA
WWE-1171,2016-10-22,WWE,WWE Live,WWE Live,Non-Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
WWE-1170,2016-10-22,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Ocala, Florida, USA",Ocala,Florida,USA
WWE-1169,2016-10-21,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-1168,2016-10-21,WWE,WWE Live,WWE Live,Non-Televised,"Hammond, Indiana, USA",Hammond,Indiana,USA
WWE-1167,2016-10-20,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA
WWE-1166,2016-10-18,WWE,WWE SmackDown Live,WWE SmackDown Live #896,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-1165,2016-10-18,WWE,WWE Main Event,WWE Main Event #212,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-1164,2016-10-17,WWE,WWE Live,WWE Live,Non-Televised,"Laramie, Wyoming, USA",Laramie,Wyoming,USA
WWE-1163,2016-10-17,WWE,WWE Superstars,WWE Superstars #393,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-1162,2016-10-17,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1221,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-1161,2016-10-16,WWE,WWE Live,WWE Live,Non-Televised,"Nampa, Idaho, USA",Nampa,Idaho,USA
WWE-1160,2016-10-16,WWE,WWE Live,WWE Live,Non-Televised,"Colorado Springs, Colorado, USA",Colorado Springs,Colorado,USA
WWE-1159,2016-10-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Winter Haven, Florida, USA",Winter Haven,Florida,USA
WWE-1158,2016-10-15,WWE,WWE Live,WWE Live,Non-Televised,"Calgary, Alberta, Canada",Calgary,Alberta,Canada
WWE-1157,2016-10-15,WWE,WWE Live,WWE Live,Non-Televised,"Phoenix, Arizona, USA",Phoenix,Arizona,USA
WWE-1156,2016-10-14,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fort Pierce, Florida, USA",Fort Pierce,Florida,USA
WWE-1155,2016-10-14,WWE,WWE Live,WWE Live,Non-Televised,"Edmonton, Alberta, Canada",Edmonton,Alberta,Canada
WWE-1154,2016-10-13,WWE,WWE NXT,WWE NXT #341,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1153,2016-10-13,WWE,WWE NXT,WWE NXT #340,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1152,2016-10-13,WWE,WWE NXT,WWE NXT #339,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1151,2016-10-13,WWE,WWE NXT,WWE NXT #342,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1150,2016-10-13,WWE,WWE NXT,WWE NXT #343,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1149,2016-10-11,WWE,WWE Main Event,WWE Main Event #211,Televised,"San Jose, California, USA",San Jose,California,USA
WWE-1148,2016-10-11,WWE,WWE SmackDown Live,WWE SmackDown Live #895,Televised,"San Jose, California, USA",San Jose,California,USA
WWE-1147,2016-10-10,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1220,Televised,"Oakland, California, USA",Oakland,California,USA
WWE-1146,2016-10-10,WWE,WWE Live,WWE Live,Non-Televised,"Reno, Nevada, USA",Reno,Nevada,USA
WWE-1145,2016-10-10,WWE,WWE Superstars,WWE Superstars #392,Televised,"Oakland, California, USA",Oakland,California,USA
WWE-1144,2016-10-09,WWE,WWE No Mercy,WWE No Mercy 2016 Kickoff,Televised,"Sacramento, California, USA",Sacramento,California,USA
WWE-1143,2016-10-09,WWE,WWE No Mercy,WWE No Mercy 2016,PLE/PPV,"Sacramento, California, USA",Sacramento,California,USA
WWE-1142,2016-10-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Bel Air, Maryland, USA",Bel Air,Maryland,USA
WWE-1141,2016-10-08,WWE,WWE Live,WWE Live,Non-Televised,"Portland, Oregon, USA",Portland,Oregon,USA
WWE-1140,2016-10-08,WWE,WWE Live,WWE Live,Non-Televised,"Quito, Ecuador",Quito,Ecuador,Ecuador
WWE-1139,2016-10-07,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Richmond, Virginia, USA",Richmond,Virginia,USA
WWE-1138,2016-10-07,WWE,WWE Live,WWE Live,Non-Televised,"Lima, Peru",Lima,Peru,Peru
WWE-1137,2016-10-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Norfolk, Virginia, USA",Norfolk,Virginia,USA
WWE-1136,2016-10-06,WWE,WWE Live,WWE Live,Non-Televised,"Santiago de Chile, Chile",Santiago de Chile,Chile,Chile
WWE-1135,2016-10-05,WWE,WWE Live,WWE Live,Non-Televised,"Santiago de Chile, Chile",Santiago de Chile,Chile,Chile
WWE-1134,2016-10-04,WWE,WWE SmackDown Live,WWE SmackDown Live #894,Televised,"San Diego, California, USA",San Diego,California,USA
WWE-1133,2016-10-04,WWE,WWE Main Event,WWE Main Event #210,Televised,"San Diego, California, USA",San Diego,California,USA
WWE-1132,2016-10-03,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1219,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-1131,2016-10-03,WWE,WWE Live,WWE Live,Non-Televised,"Palm Springs, California, USA",Palm Springs,California,USA
WWE-1130,2016-10-03,WWE,WWE Superstars,WWE Superstars #391,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-1129,2016-10-02,WWE,WWE Live,WWE Live,Non-Televised,"Ontario, California, USA",Ontario,California,USA
WWE-1128,2016-10-01,WWE,WWE Live,WWE Live,Non-Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
WWE-1127,2016-10-01,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-1126,2016-09-30,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-1125,2016-09-29,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA
WWE-1124,2016-09-27,WWE,WWE Main Event,WWE Main Event #209,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
WWE-1123,2016-09-27,WWE,WWE SmackDown Live,WWE SmackDown Live #893,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
WWE-1122,2016-09-26,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1218,Televised,"Cincinnati, Ohio, USA",Cincinnati,Ohio,USA
WWE-1121,2016-09-26,WWE,WWE Live,WWE Live,Non-Televised,"Wheeling, West Virginia, USA",Wheeling,West Virginia,USA
WWE-1120,2016-09-26,WWE,WWE Superstars,WWE Superstars #390,Televised,"Cincinnati, Ohio, USA",Cincinnati,Ohio,USA
WWE-1119,2016-09-25,WWE,WWE Live,WWE Live,Non-Televised,"State College, Pennsylvania, USA",State College,Pennsylvania,USA
WWE-1118,2016-09-25,WWE,WWE Clash Of Champions,WWE Clash Of Champions 2016 Kickoff,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-1117,2016-09-25,WWE,WWE Clash Of Champions,WWE Clash Of Champions 2016,PLE/PPV,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-1116,2016-09-24,WWE,WWE Live,WWE Live,Non-Televised,"Hershey, Pennsylvania, USA",Hershey,Pennsylvania,USA
WWE-1115,2016-09-24,WWE,WWE Live,WWE Live,Non-Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-1114,2016-09-23,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-1113,2016-09-23,WWE,WWE Live,WWE Live,Non-Televised,"Moline, Illinois, USA",Moline,Illinois,USA
WWE-1112,2016-09-22,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA
WWE-1111,2016-09-20,WWE,WWE SmackDown Live,WWE SmackDown Live #892,Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA
WWE-1110,2016-09-20,WWE,WWE Main Event,WWE Main Event #208,Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA
WWE-1109,2016-09-19,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1217,Televised,"Memphis, Tennessee, USA",Memphis,Tennessee,USA
WWE-1108,2016-09-19,WWE,WWE Live,WWE Live,Non-Televised,"Tupelo, Mississippi, USA",Tupelo,Mississippi,USA
WWE-1107,2016-09-19,WWE,WWE Superstars,WWE Superstars #389,Televised,"Memphis, Tennessee, USA",Memphis,Tennessee,USA
WWE-1106,2016-09-18,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Paul, Minnesota, USA",St. Paul,Minnesota,USA
WWE-1105,2016-09-18,WWE,WWE Live,WWE Live,Non-Televised,"North Little Rock, Arkansas, USA",North Little Rock,Arkansas,USA
WWE-1104,2016-09-18,WWE,WWE Live,WWE Live,Non-Televised,"Huntsville, Alabama, USA",Huntsville,Alabama,USA
WWE-1103,2016-09-17,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Omaha, Nebraska, USA",Omaha,Nebraska,USA
WWE-1102,2016-09-17,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-1101,2016-09-17,WWE,WWE Live,WWE Live,Non-Televised,"Springfield, Missouri, USA",Springfield,Missouri,USA
WWE-1100,2016-09-17,WWE,WWE Live,WWE Live,Non-Televised,"Evansville, Indiana, USA",Evansville,Indiana,USA
WWE-1099,2016-09-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Cocoa, Florida, USA",Cocoa,Florida,USA
WWE-1098,2016-09-16,WWE,WWE Live,WWE Live,Non-Televised,"Louisville, Kentucky, USA",Louisville,Kentucky,USA
WWE-1097,2016-09-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Des Moines, Iowa, USA",Des Moines,Iowa,USA
WWE-1096,2016-09-15,WWE,WWE NXT,WWE NXT #338,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1095,2016-09-15,WWE,WWE NXT,WWE NXT #337,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1094,2016-09-15,WWE,WWE NXT,WWE NXT #336,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1093,2016-09-15,WWE,WWE NXT,WWE NXT #335,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1092,2016-09-14,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #10,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1091,2016-09-13,WWE,WWE SmackDown Live,WWE SmackDown Live #891,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
WWE-1090,2016-09-13,WWE,WWE Main Event,WWE Main Event #207,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
WWE-1089,2016-09-12,WWE,WWE Live,WWE Live,Non-Televised,"Fairfax, Virginia, USA",Fairfax,Virginia,USA
WWE-1088,2016-09-12,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1216,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
WWE-1087,2016-09-12,WWE,WWE Superstars,WWE Superstars #388,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
WWE-1086,2016-09-11,WWE,WWE Backlash,WWE Backlash 2016 Kickoff,Televised,"Richmond, Virginia, USA",Richmond,Virginia,USA
WWE-1085,2016-09-11,WWE,WWE Backlash,WWE Backlash 2016,PLE/PPV,"Richmond, Virginia, USA",Richmond,Virginia,USA
WWE-1084,2016-09-10,WWE,WWE Live,WWE Live,Non-Televised,"Raleigh, North Carolina, USA",Raleigh,North Carolina,USA
WWE-1083,2016-09-10,WWE,WWE Live,WWE Live,Non-Televised,"Shanghai, China",Shanghai,China,China
WWE-1082,2016-09-09,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Gainesville, Florida, USA",Gainesville,Florida,USA
WWE-1081,2016-09-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-1080,2016-09-08,WWE,WWE Live,WWE Live,Non-Televised,"Manila, Philippinen",Manila,Philippinen,Philippines
WWE-1079,2016-09-07,WWE,WWE Live,WWE Live,Non-Televised,"London, England, UK",London,England,UK
WWE-1078,2016-09-06,WWE,WWE Main Event,WWE Main Event #206,Televised,"Lincoln, Nebraska, USA",Lincoln,Nebraska,USA
WWE-1077,2016-09-06,WWE,WWE SmackDown Live,WWE SmackDown Live #890,Televised,"Lincoln, Nebraska, USA",Lincoln,Nebraska,USA
WWE-1076,2016-09-05,WWE,WWE Superstars,WWE Superstars #387,Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA
WWE-1075,2016-09-05,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1215,Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA
WWE-1074,2016-08-30,WWE,WWE Main Event,WWE Main Event #205,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-1073,2016-08-30,WWE,WWE SmackDown Live,WWE SmackDown Live #889,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-1072,2016-08-29,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1214,Televised,"Houston, Texas, USA",Houston,Texas,USA
WWE-1071,2016-08-29,WWE,WWE Live,WWE Live,Non-Televised,"Texarkana, Arkansas, USA",Texarkana,Arkansas,USA
WWE-1070,2016-08-29,WWE,WWE Superstars,WWE Superstars #386,Televised,"Houston, Texas, USA",Houston,Texas,USA
WWE-1069,2016-08-28,WWE,WWE Live,WWE Live,Non-Televised,"Leon de los Aldamas, Guanajuato, Mexiko",Leon de los Aldamas,Guanajuato,Mexiko
WWE-1068,2016-08-28,WWE,WWE Live,WWE Live,Non-Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA
WWE-1067,2016-08-27,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-1066,2016-08-27,WWE,WWE Live,WWE Live,Non-Televised,"San Angelo, Texas, USA",San Angelo,Texas,USA
WWE-1065,2016-08-27,WWE,WWE Live,WWE Live,Non-Televised,"Heroica Puebla de Zaragoza, Puebla, Mexiko",Heroica Puebla de Zaragoza,Puebla,Mexiko
WWE-1064,2016-08-26,WWE,WWE Live,WWE Live,Non-Televised,"Abilene, Texas, USA",Abilene,Texas,USA
WWE-1063,2016-08-26,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #9,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1062,2016-08-26,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #8,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1061,2016-08-26,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Citrus Springs, Florida, USA",Citrus Springs,Florida,USA
WWE-1060,2016-08-25,WWE,WWE NXT,WWE NXT #334,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1059,2016-08-25,WWE,WWE NXT,WWE NXT #333,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1058,2016-08-25,WWE,WWE NXT,WWE NXT #332,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-1057,2016-08-23,WWE,WWE SmackDown Live,WWE SmackDown Live #888,Televised,"Uncasville, Connecticut, USA",Uncasville,Connecticut,USA
WWE-1056,2016-08-23,WWE,WWE Main Event,WWE Main Event #204,Televised,"Uncasville, Connecticut, USA",Uncasville,Connecticut,USA
WWE-1055,2016-08-22,WWE,WWE Superstars,WWE Superstars #385,Televised,"New York City, New York, USA",New York City,New York,USA
WWE-1054,2016-08-22,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1213,Televised,"New York City, New York, USA",New York City,New York,USA
WWE-1053,2016-08-21,WWE,WWE SummerSlam,WWE SummerSlam 2016,PLE/PPV,"New York City, New York, USA",New York City,New York,USA
WWE-1052,2016-08-21,WWE,WWE SummerSlam,WWE SummerSlam 2016 Kickoff,Televised,"New York City, New York, USA",New York City,New York,USA
WWE-1051,2016-08-20,WWE,WWE NXT TakeOver: Brooklyn II,WWE NXT TakeOver: Brooklyn II,PLE/PPV,"New York City, New York, USA",New York City,New York,USA
WWE-1050,2016-08-20,WWE,WWE NXT,WWE NXT #331,Televised,"New York City, New York, USA",New York City,New York,USA
WWE-1049,2016-08-16,WWE,WWE SmackDown Live,WWE SmackDown Live #887,Televised,"Austin, Texas, USA",Austin,Texas,USA
WWE-1048,2016-08-16,WWE,WWE Main Event,WWE Main Event #203,Televised,"Austin, Texas, USA",Austin,Texas,USA
WWE-1047,2016-08-15,WWE,WWE Superstars,WWE Superstars #384,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
WWE-1046,2016-08-15,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1212,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
WWE-1045,2016-08-14,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Laredo, Texas, USA",Laredo,Texas,USA
WWE-1044,2016-08-13,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Hidalgo, Texas, USA",Hidalgo,Texas,USA
WWE-1043,2016-08-13,WWE,WWE Live,WWE Live,Non-Televised,"Sydney, New South Wales, Australia",Sydney,New South Wales,Australia
WWE-1042,2016-08-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fort Pierce, Florida, USA",Fort Pierce,Florida,USA
WWE-1041,2016-08-12,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA
WWE-1040,2016-08-12,WWE,WWE Live,WWE Live,Non-Televised,"Adelaide, South Australia, Australia",Adelaide,South Australia,Australia
WWE-1039,2016-08-11,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-1038,2016-08-11,WWE,WWE Live,WWE Live,Non-Televised,"Melbourne, Victoria, Australia",Melbourne,Victoria,Australia
WWE-1037,2016-08-10,WWE,WWE Live,WWE Live,Non-Televised,"Auckland, New Zealand",Auckland,New Zealand,New Zealand
WWE-1036,2016-08-09,WWE,WWE Main Event,WWE Main Event #202,Televised,"Bakersfield, California, USA",Bakersfield,California,USA
WWE-1035,2016-08-09,WWE,WWE SmackDown Live,WWE SmackDown Live #886,Televised,"Bakersfield, California, USA",Bakersfield,California,USA
WWE-1034,2016-08-08,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1211,Televised,"Anaheim, California, USA",Anaheim,California,USA
WWE-1033,2016-08-08,WWE,WWE Superstars,WWE Superstars #383,Televised,"Anaheim, California, USA",Anaheim,California,USA
WWE-1032,2016-08-07,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Fresno, California, USA",Fresno,California,USA
WWE-1031,2016-08-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-1030,2016-08-06,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Stockton, California, USA",Stockton,California,USA
WWE-1029,2016-08-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
WWE-1028,2016-08-05,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Gainesville, Florida, USA",Gainesville,Florida,USA
WWE-1027,2016-08-05,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Pensacola, Florida, USA",Pensacola,Florida,USA
WWE-1026,2016-08-04,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Winter Haven, Florida, USA",Winter Haven,Florida,USA
WWE-1025,2016-08-04,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA
WWE-1024,2016-08-02,WWE,WWE SmackDown Live,WWE SmackDown Live #885,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
WWE-1023,2016-08-02,WWE,WWE Main Event,WWE Main Event #201,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
WWE-1022,2016-08-01,WWE,WWE Superstars,WWE Superstars #382,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
WWE-1021,2016-08-01,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1210,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
WWE-1020,2016-07-31,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Asheville, North Carolina, USA",Asheville,North Carolina,USA
WWE-1019,2016-07-31,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Augusta, Georgia, USA",Augusta,Georgia,USA
WWE-1018,2016-07-30,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-1017,2016-07-30,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Knoxville, Tennessee, USA",Knoxville,Tennessee,USA
WWE-1016,2016-07-30,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-1015,2016-07-30,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Houston, Texas, USA",Houston,Texas,USA
WWE-1014,2016-07-29,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
WWE-1013,2016-07-29,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-1012,2016-07-29,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Tallahassee, Florida, USA",Tallahassee,Florida,USA
WWE-1011,2016-07-28,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"San Antonio, Texas, USA",San Antonio,Texas,USA
WWE-1010,2016-07-26,WWE,WWE SmackDown Live,WWE SmackDown Live #884,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
WWE-1009,2016-07-26,WWE,WWE Main Event,WWE Main Event #200,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
WWE-1008,2016-07-25,WWE,WWE Superstars,WWE Superstars #381,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
WWE-1007,2016-07-25,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1209,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
WWE-1006,2016-07-24,WWE,WWE Battleground,WWE Battleground 2016,PLE/PPV,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
WWE-1005,2016-07-24,WWE,WWE Battleground,WWE Battleground 2016 Kickoff,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
WWE-1004,2016-07-23,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Cocoa, Florida, USA",Cocoa,Florida,USA
WWE-1003,2016-07-23,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Salisbury, Maryland, USA",Salisbury,Maryland,USA
WWE-1002,2016-07-23,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Wildwood, New Jersey, USA",Wildwood,New Jersey,USA
WWE-1001,2016-07-22,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Ocala, Florida, USA",Ocala,Florida,USA
WWE-1000,2016-07-22,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Newark, Delaware, USA",Newark,Delaware,USA
WWE-999,2016-07-21,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA
WWE-998,2016-07-19,WWE,WWE SmackDown Live,WWE SmackDown Live #883 - Draft 2016,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
WWE-997,2016-07-19,WWE,WWE Main Event,WWE Main Event #199,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
WWE-996,2016-07-18,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1208,Televised,"Providence, Rhode Island, USA",Providence,Rhode Island,USA
WWE-995,2016-07-18,WWE,WWE Superstars,WWE Superstars #380,Televised,"Providence, Rhode Island, USA",Providence,Rhode Island,USA
WWE-994,2016-07-17,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Augusta, Maine, USA",Augusta,Maine,USA
WWE-993,2016-07-17,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Glens Falls, New York, USA",Glens Falls,New York,USA
WWE-992,2016-07-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Louisville, Kentucky, USA",Louisville,Kentucky,USA
WWE-991,2016-07-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-990,2016-07-16,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"New York City, New York, USA",New York City,New York,USA
WWE-989,2016-07-16,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Bangor, Maine, USA",Bangor,Maine,USA
WWE-988,2016-07-15,WWE,WWE Live SummerSlam Heatwave Tour,WWE Live SummerSlam Heatwave Tour 2016,Non-Televised,"Bridgeport, Connecticut, USA",Bridgeport,Connecticut,USA
WWE-987,2016-07-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Highland Heights, Kentucky, USA",Highland Heights,Kentucky,USA
WWE-986,2016-07-14,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #7,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-985,2016-07-14,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #5,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-984,2016-07-14,WWE,WWE Cruiserweight Classic,WWE Cruiserweight Classic #6,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-983,2016-07-14,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-982,2016-07-13,WWE,WWE NXT,WWE NXT #330,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
