MatchID,Date,Promotion,Match,CageMatchRating,CageMatchRatingVotes,WONStarRating,Opponent1,Opponent2
W3403,2021-01-25,WWE,John Morrison vs. Sheamus,6.06,33,,John Morrison,Sheamus
W3402,2021-01-25,WWE,Elias  & Jaxson Ryker vs. Jeff Hardy & Ricochet,,,,Elias  & Jaxson Ryker,Jeff Hardy & Ricochet
W3401,2021-01-22,WWE,Asuka & Charlotte Flair vs. Liv Morgan & Ruby Riott,4.41,31,,Asuka & Charlotte Flair,Liv Morgan & Ruby Riott
W3400,2021-01-22,WWE,Finn Balor vs. Guru Raaj,5.18,27,,Finn Balor,Guru Raaj
W3399,2021-01-22,WWE,"Cesaro, Dolph Ziggler, King Corbin & Shinsuke Nakamura vs. Dilsher Shanky, Giant Zanjeer, Rey Mysterio & Ricochet",4.93,41,2.5,"Cesaro, Dolph Ziggler, King Corbin & Shinsuke Nakamura","Dilsher Shanky, Giant Zanjeer, Rey Mysterio & Ricochet"
W3398,2021-01-22,WWE,AJ Styles vs. Jeet Rama,5.21,46,1.75,AJ Styles,Jeet Rama
W3397,2021-01-22,WWE,Bayley & Natalya vs. Charlotte Flair & Sareena Sandhu,3.69,38,2.5,Bayley & Natalya,Charlotte Flair & Sareena Sandhu
W3396,2021-01-22,WWE,"Drew McIntyre, Rinku & Saurav vs. Jinder Mahal, Samir Singh & Sunil Singh",5.14,41,2.25,"Drew McIntyre, Rinku & Saurav","Jinder Mahal, Samir Singh & Sunil Singh"
W3395,2021-01-21,WWE,Ilja Dragunov vs. Jack Starz,6.04,26,,Ilja Dragunov,Jack Starz
W3394,2021-01-21,WWE,Amir Jordan vs. Tyson T-Bone,4.43,13,,Amir Jordan,Tyson T-Bone
W3393,2021-01-21,WWE,Dave Mastiff vs. Rampage Brown,5.37,18,,Dave Mastiff,Rampage Brown
W3392,2021-01-21,WWE,Jinny vs. Kay Lee Ray,6.09,31,,Jinny,Kay Lee Ray
W3391,2021-01-20,WWE,Timothy Thatcher vs. Tommaso Ciampa,7.29,95,,Timothy Thatcher,Tommaso Ciampa
W3390,2021-01-20,WWE,Austin Theory & Johnny Gargano vs. Kushida & Leon Ruff,7,66,,Austin Theory & Johnny Gargano,Kushida & Leon Ruff
W3389,2021-01-20,WWE,Fabian Aichner & Marcel Barthel vs. Gran Metalik & Lince Dorado,7.08,70,,Fabian Aichner & Marcel Barthel,Gran Metalik & Lince Dorado
W3388,2021-01-20,WWE,Kacy Catanzaro & Kayden Carter vs. Mercedes Martinez & Toni Storm,5.96,52,,Kacy Catanzaro & Kayden Carter,Mercedes Martinez & Toni Storm
W3387,2021-01-20,WWE,Candice LeRae & Indi Hartwell vs. Cora Jade & Gigi Dolin,4.32,27,,Candice LeRae & Indi Hartwell,Cora Jade & Gigi Dolin
W3386,2021-01-20,WWE,Ariya Daivari & Tony Nese vs. Timothy Thatcher & Tommaso Ciampa,5.75,19,,Ariya Daivari & Tony Nese,Timothy Thatcher & Tommaso Ciampa
W3385,2021-01-18,WWE,Drew Gulak vs. Humberto Carrillo,6.12,7,,Drew Gulak,Humberto Carrillo
W3384,2021-01-18,WWE,Akira Tozawa vs. Angel Garza,,,,Akira Tozawa,Angel Garza
W3383,2021-01-18,WWE,Alexa Bliss vs. Asuka,1.46,71,,Alexa Bliss,Asuka
W3382,2021-01-18,WWE,Charlotte Flair vs. Peyton Royce,3.24,44,,Charlotte Flair,Peyton Royce
W3381,2021-01-18,WWE,AJ Styles vs. Ricochet,7.32,72,,AJ Styles,Ricochet
W3380,2021-01-18,WWE,"Bobby Lashley, Cedric Alexander & Shelton Benjamin vs. Gran Metalik, Lince Dorado & Riddle",5.07,26,,"Bobby Lashley, Cedric Alexander & Shelton Benjamin","Gran Metalik, Lince Dorado & Riddle"
W3379,2021-01-15,WWE,King Corbin vs. Rey Mysterio,4.86,28,,King Corbin,Rey Mysterio
W3378,2021-01-15,WWE,Cesaro vs. Daniel Bryan,7.66,91,3.75,Cesaro,Daniel Bryan
W3377,2021-01-15,WWE,Jey Uso vs. Shinsuke Nakamura,6.84,49,,Jey Uso,Shinsuke Nakamura
W3376,2021-01-14,WWE,Ed Harvey vs. Joe Coffey,5.44,26,,Ed Harvey,Joe Coffey
W3375,2021-01-14,WWE,Sam Gradwell vs. Tyler Bate,5.78,26,,Sam Gradwell,Tyler Bate
W3374,2021-01-14,WWE,A-Kid vs. WALTER,8,155,4.25,A-Kid,WALTER
W3373,2021-01-13,WWE,August Grey & Curt Stallion vs. Drake Maverick & Killian Dain,5.9,19,,August Grey & Curt Stallion,Drake Maverick & Killian Dain
W3372,2021-01-13,WWE,Candice LeRae vs. Shotzi Blackheart,6.08,51,,Candice LeRae,Shotzi Blackheart
W3371,2021-01-13,WWE,Chase Parker & Matt Martel  vs. James Drake  & Zack Gibson,5.92,47,,Chase Parker & Matt Martel,James Drake  & Zack Gibson
W3370,2021-01-13,WWE,Dexter Lumis vs. Johnny Gargano,5.43,45,,Dexter Lumis,Johnny Gargano
W3369,2021-01-13,WWE,Isaiah Scott & Jake Atlas vs. Nash Carter & Wes Lee,6.77,55,,Isaiah Scott & Jake Atlas,Nash Carter & Wes Lee
W3368,2021-01-13,WWE,Adam Cole & Roderick Strong vs. Fandango & Tyler Breeze,6.72,57,,Adam Cole & Roderick Strong,Fandango & Tyler Breeze
W3367,2021-01-13,WWE,Joaquin Wilde & Raul Mendoza vs. Samir Singh & Sunil Singh,6.11,17,,Joaquin Wilde & Raul Mendoza,Samir Singh & Sunil Singh
W3366,2021-01-11,WWE,Charlotte Flair vs. Lacey Evans,1.91,53,,Charlotte Flair,Lacey Evans
W3365,2021-01-11,WWE,John Morrison & The Miz vs. Keith Lee & Sheamus,4.77,25,,John Morrison & The Miz,Keith Lee & Sheamus
W3364,2021-01-11,WWE,Keith Lee vs. Sheamus,4.96,22,,Keith Lee,Sheamus
W3363,2021-01-11,WWE,Humberto Carrillo vs. Slapjack,,,,Humberto Carrillo,Slapjack
W3362,2021-01-11,WWE,Akira Tozawa vs. Angel Garza,,,,Akira Tozawa,Angel Garza
W3361,2021-01-08,WWE,Angelo Dawkins & Montez Ford vs. Dolph Ziggler & Robert Roode,6.94,31,3.5,Angelo Dawkins & Montez Ford,Dolph Ziggler & Robert Roode
W3360,2021-01-08,WWE,Adam Pearce vs. Daniel Bryan vs. King Corbin vs. Rey Mysterio vs. Sami Zayn vs. Shinsuke Nakamura,7.18,56,,Adam Pearce,"Daniel Bryan, King Corbin, Rey Mysterio,Sami Zayn, Shinsuke Nakamura,"
W3359,2021-01-07,WWE,Ben Carter vs. Jordan Devlin,7.48,63,,Ben Carter,Jordan Devlin
W3358,2021-01-07,WWE,Jinny vs. Piper Niven,4.22,22,,Jinny,Piper Niven
W3357,2021-01-06,WWE,Ariya Daivari vs. Ashante Adonis,,,,Ariya Daivari,Ashante Adonis
W3356,2021-01-06,WWE,Raquel Gonzalez vs. Rhea Ripley,8.2,185,,Raquel Gonzalez,Rhea Ripley
W3355,2021-01-06,WWE,Candice LeRae & Johnny Gargano vs. Kushida & Shotzi Blackheart,5.86,92,,Candice LeRae & Johnny Gargano,Kushida & Shotzi Blackheart
W3354,2021-01-06,WWE,Damian Priest vs. Karrion Kross,6.76,124,,Damian Priest,Karrion Kross
W3353,2021-01-06,WWE,August Grey & Curt Stallion vs. Samir Singh & Sunil Singh,5.91,10,,August Grey & Curt Stallion,Samir Singh & Sunil Singh
W3352,2021-01-06,WWE,Finn Balor vs. Kyle O'Reilly,8.1,208,4,Finn Balor,Kyle O'Reilly
W3351,2021-01-06,WWE,Gran Metalik vs. Santos Escobar,6.55,113,3.75,Gran Metalik,Santos Escobar
W3350,2021-01-04,WWE,Asuka & Charlotte Flair vs. Lacey Evans & Peyton Royce,3.63,29,,Asuka & Charlotte Flair,Lacey Evans & Peyton Royce
W3349,2021-01-04,WWE,Drew McIntyre vs. Keith Lee,7.79,104,3.5,Drew McIntyre,Keith Lee
W3348,2021-01-04,WWE,AJ Styles vs. Elias,4.18,21,,AJ Styles,Elias
W3347,2021-01-04,WWE,Jeff Hardy vs. Randy Orton,5.88,24,,Jeff Hardy,Randy Orton
W3346,2021-01-04,WWE,John Morrison & The Miz vs. Kofi Kingston & Xavier Woods,5.42,23,,John Morrison & The Miz,Kofi Kingston & Xavier Woods
W3345,2021-01-04,WWE,Bobby Lashley vs. Riddle,4.41,26,,Bobby Lashley,Riddle
W3344,2021-01-04,WWE,Akira Tozawa vs. Slapjack,,,,Akira Tozawa,Slapjack
W3343,2021-01-04,WWE,Drew Gulak vs. Ricochet,,,,Drew Gulak,Ricochet
W3342,2021-01-01,WWE,Apollo Crews & Big E vs. King Corbin & Sami Zayn,4.19,25,,Apollo Crews & Big E,King Corbin & Sami Zayn
W3341,2021-01-01,WWE,Bayley & Carmella vs. Bianca Belair & Sasha Banks,4.91,31,,Bayley & Carmella,Bianca Belair & Sasha Banks
W3340,2021-01-01,WWE,Cesaro & Shinsuke Nakamura vs. Daniel Bryan & Otis,5.88,32,,Cesaro & Shinsuke Nakamura,Daniel Bryan & Otis
W3339,2021-01-01,WWE,Jey Uso vs. Kevin Owens,4.57,29,,Jey Uso,Kevin Owens
W3338,2020-12-30,WWE,Jake Atlas vs. Mansoor,5.67,8,,Jake Atlas,Mansoor
W3337,2020-12-30,WWE,Pete Dunne vs. Roderick Strong,7.23,30,3.5,Pete Dunne,Roderick Strong
W3336,2020-12-30,WWE,"Ariya Daivari, Samir Singh & Sunil Singh vs. Chase Parker, Curt Stallion & Matt Martel",5.1,9,,"Ariya Daivari, Samir Singh & Sunil Singh","Chase Parker, Curt Stallion & Matt Martel"
W3335,2020-12-30,WWE,Johnny Gargano vs. Leon Ruff,6.84,31,,Johnny Gargano,Leon Ruff
W3334,2020-12-30,WWE,Bronson Reed vs. Isaiah Scott,5.1,20,,Bronson Reed,Isaiah Scott
W3333,2020-12-30,WWE,Fandango & Tyler Breeze vs. James Drake  & Zack Gibson,5.95,19,,Fandango & Tyler Breeze,James Drake  & Zack Gibson
W3332,2020-12-28,WWE,Mustafa Ali vs. Ricochet,6.56,15,,Mustafa Ali,Ricochet
W3331,2020-12-28,WWE,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin vs. Jeff Hardy, Kofi Kingston, Riddle & Xavier Woods",6.12,16,,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin","Jeff Hardy, Kofi Kingston, Riddle & Xavier Woods"
W3330,2020-12-28,WWE,Charlotte Flair vs. Nia Jax,2.56,26,,Charlotte Flair,Nia Jax
W3329,2020-12-28,WWE,AJ Styles vs. Elias,6.4,24,,AJ Styles,Elias
W3328,2020-12-28,WWE,Keith Lee vs. Sheamus,6.45,21,,Keith Lee,Sheamus
W3327,2020-12-28,WWE,Akira Tozawa vs. Angel Garza,,,,Akira Tozawa,Angel Garza
W3326,2020-12-23,WWE,Chase Parker vs. Samir Singh,,,,Chase Parker,Samir Singh
W3325,2020-12-23,WWE,Adam Cole vs. Velveteen Dream,6.53,42,,Adam Cole,Velveteen Dream
W3324,2020-12-23,WWE,Danny Burch & Oney Lorcan vs. Drake Maverick & Killian Dain,6.93,40,,Danny Burch & Oney Lorcan,Drake Maverick & Killian Dain
W3323,2020-12-23,WWE,Isaiah Scott vs. Jake Atlas,6.08,23,,Isaiah Scott,Jake Atlas
W3322,2020-12-23,WWE,Dakota Kai vs. Rhea Ripley,7.03,35,,Dakota Kai,Rhea Ripley
W3321,2020-12-23,WWE,Mansoor vs. Raul Mendoza,6.38,7,,Mansoor,Raul Mendoza
W3320,2020-12-22,WWE,Daniel Bryan vs. Jey Uso,7.33,57,,Daniel Bryan,Jey Uso
W3319,2020-12-22,WWE,Big E vs. Sami Zayn,6.94,62,,Big E,Sami Zayn
W3318,2020-12-22,WWE,Kevin Owens vs. Roman Reigns,8,128,4,Kevin Owens,Roman Reigns
W3317,2020-12-22,WWE,Asuka & Charlotte Flair vs. Bayley & Carmella vs. Bianca Belair & Sasha Banks,7.41,72,3.5,Asuka & Charlotte Flair,"Bayley & Carmella, Bianca Belair & Sasha Banks,"
W3316,2020-12-21,WWE,Akira Tozawa vs. Lince Dorado,,,,Akira Tozawa,Lince Dorado
W3315,2020-12-21,WWE,Bobby Lashley & MVP   vs. Jeff Hardy & Riddle,5.7,22,,Bobby Lashley & MVP,Jeff Hardy & Riddle
W3314,2020-12-21,WWE,"AJ Styles, John Morrison & The Miz vs. Drew McIntyre, Keith Lee & Sheamus",5.46,27,,"AJ Styles, John Morrison & The Miz","Drew McIntyre, Keith Lee & Sheamus"
W3313,2020-12-21,WWE,Asuka & Charlotte Flair vs. Lacey Evans & Peyton Royce,3.74,22,,Asuka & Charlotte Flair,Lacey Evans & Peyton Royce
W3312,2020-12-21,WWE,Nikki Cross vs. Reckoning,,,,Nikki Cross,Reckoning
W3311,2020-12-21,WWE,Dana Brooke & Mandy Rose vs. Nia Jax & Shayna Baszler,3.38,23,,Dana Brooke & Mandy Rose,Nia Jax & Shayna Baszler
W3310,2020-12-20,WWE,"Big E, Chad Gable, Daniel Bryan & Otis vs. Cesaro, King Corbin, Sami Zayn & Shinsuke Nakamura",6.07,29,2.5,"Big E, Chad Gable, Daniel Bryan & Otis","Cesaro, King Corbin, Sami Zayn & Shinsuke Nakamura"
W3309,2020-12-20,WWE,Randy Orton vs. The Fiend,6.47,186,,Randy Orton,The Fiend
W3308,2020-12-20,WWE,Kevin Owens vs. Roman Reigns,8.52,281,4.5,Kevin Owens,Roman Reigns
W3307,2020-12-20,WWE,Carmella vs. Sasha Banks,6.76,187,3.75,Carmella,Sasha Banks
W3306,2020-12-20,WWE,Cedric Alexander & Shelton Benjamin vs. Kofi Kingston & Xavier Woods,6.69,141,3.25,Cedric Alexander & Shelton Benjamin,Kofi Kingston & Xavier Woods
W3305,2020-12-20,WWE,AJ Styles vs. Drew McIntyre vs. The Miz,7.58,205,4,AJ Styles,"Drew McIntyre, The Miz,"
W3304,2020-12-20,WWE,Asuka & Charlotte Flair vs. Nia Jax & Shayna Baszler,5.32,141,3.25,Asuka & Charlotte Flair,Nia Jax & Shayna Baszler
W3303,2020-12-18,WWE,Bayley vs. Bianca Belair,6.19,20,,Bayley,Bianca Belair
W3302,2020-12-18,WWE,Angelo Dawkins & Montez Ford vs. Dolph Ziggler & Robert Roode,5.88,16,,Angelo Dawkins & Montez Ford,Dolph Ziggler & Robert Roode
W3301,2020-12-17,WWE,Mark Coffey & Wolfgang vs. Primate & Wild Boar,5.27,10,,Mark Coffey & Wolfgang,Primate & Wild Boar
W3300,2020-12-16,WWE,Kyle O'Reilly vs. Pete Dunne,8.23,103,4.25,Kyle O'Reilly,Pete Dunne
W3299,2020-12-16,WWE,Chase Parker & Matt Martel  vs. Samir Singh & Sunil Singh,5.33,8,,Chase Parker & Matt Martel,Samir Singh & Sunil Singh
W3298,2020-12-16,WWE,Tommaso Ciampa vs. Tyler Rust,6.65,39,3.5,Tommaso Ciampa,Tyler Rust
W3297,2020-12-16,WWE,Jake Atlas vs. Tony Nese,6.78,8,,Jake Atlas,Tony Nese
W3296,2020-12-16,WWE,Rhea Ripley vs. Toni Storm,6.58,39,,Rhea Ripley,Toni Storm
W3295,2020-12-16,WWE,Austin Theory & Johnny Gargano vs. Kushida & Leon Ruff,6.21,32,,Austin Theory & Johnny Gargano,Kushida & Leon Ruff
W3294,2020-12-14,WWE,Lacey Evans vs. Nikki Cross,,,,Lacey Evans,Nikki Cross
W3293,2020-12-14,WWE,AJ Styles vs. Sheamus,6.77,34,,AJ Styles,Sheamus
W3292,2020-12-14,WWE,"Bobby Lashley, Cedric Alexander & Shelton Benjamin vs. Jeff Hardy, Kofi Kingston & Xavier Woods",6.19,15,,"Bobby Lashley, Cedric Alexander & Shelton Benjamin","Jeff Hardy, Kofi Kingston & Xavier Woods"
W3291,2020-12-14,WWE,John Morrison & The Miz vs. Keith Lee,4.35,16,,John Morrison & The Miz,Keith Lee
W3290,2020-12-11,WWE,Dolph Ziggler vs. Montez Ford,5.5,15,,Dolph Ziggler,Montez Ford
W3289,2020-12-11,WWE,Big E vs. Sami Zayn,5.56,15,,Big E,Sami Zayn
W3288,2020-12-11,WWE,Carmella vs. Sasha Banks,5.2,29,,Carmella,Sasha Banks
W3287,2020-12-10,WWE,Jordan Devlin vs. Oliver Carter,5.5,11,,Jordan Devlin,Oliver Carter
W3286,2020-12-10,WWE,Isla Dawn vs. Xia Brookside,4.46,12,,Isla Dawn,Xia Brookside
W3285,2020-12-10,WWE,A-Kid vs. Tyler Bate,7,30,,A-Kid,Tyler Bate
W3284,2020-12-09,WWE,Chase Parker & Matt Martel  vs. Fabian Aichner & Marcel Barthel vs. James Drake  & Zack Gibson,5.82,21,,Chase Parker & Matt Martel,"Fabian Aichner & Marcel Barthel, James Drake  & Zack Gibson,"
W3283,2020-12-09,WWE,Cameron Grimes vs. Tommaso Ciampa,5.44,24,,Cameron Grimes,Tommaso Ciampa
W3282,2020-12-09,WWE,Ember Moon vs. Raquel Gonzalez,6.85,25,,Ember Moon,Raquel Gonzalez
W3281,2020-12-09,WWE,Killian Dain vs. Pete Dunne,6.04,24,,Killian Dain,Pete Dunne
W3280,2020-12-09,WWE,"Ashante Adonis, August Grey & Curt Stallion vs. Joaquin Wilde, Raul Mendoza & Santos Escobar",,,,"Ashante Adonis, August Grey & Curt Stallion","Joaquin Wilde, Raul Mendoza & Santos Escobar"
W3279,2020-12-09,WWE,Ariya Daivari & Tony Nese vs. Samir Singh & Sunil Singh,,,,Ariya Daivari & Tony Nese,Samir Singh & Sunil Singh
W3278,2020-12-07,WWE,Angel Garza vs. Keith Lee,,,,Angel Garza,Keith Lee
W3277,2020-12-07,WWE,"AJ Styles, John Morrison & The Miz vs. Drew McIntyre & Sheamus",6.1,20,,"AJ Styles, John Morrison & The Miz",Drew McIntyre & Sheamus
W3276,2020-12-07,WWE,Asuka vs. Shayna Baszler,4.86,21,,Asuka,Shayna Baszler
W3275,2020-12-07,WWE,Bobby Lashley vs. Jeff Hardy,5.21,18,,Bobby Lashley,Jeff Hardy
W3274,2020-12-07,WWE,Bray Wyatt vs. Randy Orton,4.6,34,,Bray Wyatt,Randy Orton
W3273,2020-12-06,WWE,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong vs. Danny Burch, Oney Lorcan, Pat McAfee & Pete Dunne",8.59,252,4.75,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong","Danny Burch, Oney Lorcan, Pat McAfee & Pete Dunne"
W3272,2020-12-06,WWE,"Ashante Adonis, August Grey & Curt Stallion vs. Joaquin Wilde, Raul Mendoza & Santos Escobar",6.2,19,,"Ashante Adonis, August Grey & Curt Stallion","Joaquin Wilde, Raul Mendoza & Santos Escobar"
W3271,2020-12-06,WWE,"Candice LeRae, Dakota Kai, Raquel Gonzalez & Toni Storm vs. Ember Moon, Io Shirai, Rhea Ripley & Shotzi Blackheart",8.11,256,3.5,"Candice LeRae, Dakota Kai, Raquel Gonzalez & Toni Storm","Ember Moon, Io Shirai, Rhea Ripley & Shotzi Blackheart"
W3270,2020-12-06,WWE,Timothy Thatcher vs. Tommaso Ciampa,7.61,180,3.75,Timothy Thatcher,Tommaso Ciampa
W3269,2020-12-06,WWE,Cameron Grimes vs. Dexter Lumis,6.17,154,3.25,Cameron Grimes,Dexter Lumis
W3268,2020-12-06,WWE,Damian Priest vs. Johnny Gargano vs. Leon Ruff,7.49,184,3.25,Damian Priest,"Johnny Gargano, Leon Ruff,"
W3267,2020-12-04,WWE,King Corbin vs. Murphy,3.57,22,,King Corbin,Murphy
W3266,2020-12-04,WWE,"Big E, Daniel Bryan & Rey Mysterio vs. Dolph Ziggler, Sami Zayn & Shinsuke Nakamura",6.57,29,4,"Big E, Daniel Bryan & Rey Mysterio","Dolph Ziggler, Sami Zayn & Shinsuke Nakamura"
W3265,2020-12-04,WWE,Bayley vs. Natalya,2.28,24,,Bayley,Natalya
W3264,2020-12-04,WWE,Jey Uso & Roman Reigns vs. Kevin Owens & Otis,6.17,28,,Jey Uso & Roman Reigns,Kevin Owens & Otis
W3263,2020-12-03,WWE,Rampage Brown vs. Saxon Huxley,5.38,12,,Rampage Brown,Saxon Huxley
W3262,2020-12-03,WWE,Alexander Wolfe vs. Joe Coffey,7.11,18,,Alexander Wolfe,Joe Coffey
W3261,2020-12-03,WWE,Flash Morgan Webster & Mark Andrews  vs. Primate & Wild Boar,6.45,10,,Flash Morgan Webster & Mark Andrews,Primate & Wild Boar
W3260,2020-12-02,WWE,Chase Parker & Matt Martel  vs. Samir Singh & Sunil Singh,,,,Chase Parker & Matt Martel,Samir Singh & Sunil Singh
W3259,2020-12-02,WWE,Damian Priest & Leon Ruff vs. Raul Mendoza & Santos Escobar,5.83,23,,Damian Priest & Leon Ruff,Raul Mendoza & Santos Escobar
W3258,2020-12-02,WWE,Jake Atlas vs. Tony Nese,5.61,22,,Jake Atlas,Tony Nese
W3257,2020-12-02,WWE,Fabian Aichner & Marcel Barthel vs. James Drake  & Zack Gibson,6.11,17,,Fabian Aichner & Marcel Barthel,James Drake  & Zack Gibson
W3256,2020-12-02,WWE,Raquel Gonzalez vs. Shotzi Blackheart,6.75,27,,Raquel Gonzalez,Shotzi Blackheart
W3255,2020-12-02,WWE,Ariya Daivari vs. Curt Stallion,6.5,7,,Ariya Daivari,Curt Stallion
W3254,2020-12-02,WWE,"Angelo Dawkins, Daniel Bryan, Jeff Hardy, Montez Ford & Rey Mysterio vs. Dolph Ziggler, Elias , King Corbin, Robert Roode & Sami Zayn",5.08,12,,"Angelo Dawkins, Daniel Bryan, Jeff Hardy, Montez Ford & Rey Mysterio","Dolph Ziggler, Elias , King Corbin, Robert Roode & Sami Zayn"
W3253,2020-11-30,WWE,Cedric Alexander vs. Xavier Woods,5.35,16,,Cedric Alexander,Xavier Woods
W3252,2020-11-30,WWE,Angel Garza vs. Humberto Carrillo,5.55,10,,Angel Garza,Humberto Carrillo
W3251,2020-11-30,WWE,Drew McIntyre & Sheamus vs. John Morrison & The Miz,5.5,19,,Drew McIntyre & Sheamus,John Morrison & The Miz
W3250,2020-11-30,WWE,Asuka & Lana vs. Nia Jax & Shayna Baszler,3.48,20,,Asuka & Lana,Nia Jax & Shayna Baszler
W3249,2020-11-30,WWE,Elias  vs. Jeff Hardy,6.12,24,,Elias,Jeff Hardy
W3248,2020-11-30,WWE,AJ Styles vs. Keith Lee vs. Riddle,7.46,45,,AJ Styles,"Keith Lee, Riddle,"
W3247,2020-11-27,WWE,Daniel Bryan vs. Sami Zayn,6.77,30,,Daniel Bryan,Sami Zayn
W3246,2020-11-27,WWE,Jey Uso vs. Kevin Owens,5.94,17,,Jey Uso,Kevin Owens
W3245,2020-11-27,WWE,Angelo Dawkins & Montez Ford vs. Dolph Ziggler & Robert Roode,5.33,17,,Angelo Dawkins & Montez Ford,Dolph Ziggler & Robert Roode
W3244,2020-11-26,WWE,A-Kid vs. Trent Seven,8.37,64,,A-Kid,Trent Seven
W3243,2020-11-26,WWE,Amir Jordan vs. Jordan Devlin,5.86,13,,Amir Jordan,Jordan Devlin
W3242,2020-11-26,WWE,Isla Dawn vs. Jinny,5.15,12,,Isla Dawn,Jinny
W3241,2020-11-25,WWE,Candice LeRae vs. Ember Moon,5.92,25,,Candice LeRae,Ember Moon
W3240,2020-11-25,WWE,Kushida vs. Timothy Thatcher,7.07,45,,Kushida,Timothy Thatcher
W3239,2020-11-25,WWE,Ariya Daivari vs. August Grey,6.44,8,,Ariya Daivari,August Grey
W3238,2020-11-25,WWE,Curt Stallion vs. Raul Mendoza,6.5,7,,Curt Stallion,Raul Mendoza
W3237,2020-11-25,WWE,Kyle O'Reilly vs. Pete Dunne,8.55,104,4.25,Kyle O'Reilly,Pete Dunne
W3236,2020-11-23,WWE,Jeff Hardy vs. Ricochet,5.33,8,,Jeff Hardy,Ricochet
W3235,2020-11-23,WWE,Cedric Alexander & Shelton Benjamin vs. Kofi Kingston & Xavier Woods,5.61,17,,Cedric Alexander & Shelton Benjamin,Kofi Kingston & Xavier Woods
W3234,2020-11-23,WWE,Bobby Lashley vs. Keith Lee,5.76,20,,Bobby Lashley,Keith Lee
W3233,2020-11-23,WWE,AJ Styles vs. Randy Orton,5.58,18,,AJ Styles,Randy Orton
W3232,2020-11-23,WWE,Riddle vs. Sheamus,7.78,44,,Riddle,Sheamus
W3231,2020-11-23,WWE,Asuka & Lana vs. Nia Jax & Shayna Baszler,2.5,19,,Asuka & Lana,Nia Jax & Shayna Baszler
W3230,2020-11-22,WWE,Angel Garza vs. Apollo Crews vs. Cedric Alexander vs. Chad Gable vs. Dolph Ziggler vs. Dominik Mysterio vs. Elias  vs. Humberto Carrillo vs. Jeff Hardy vs. John Morrison vs. Kalisto vs. Murphy  vs. Rey Mysterio vs. Ricochet vs. Robert Roode vs. Shelton Benjamin vs. Shinsuke Nakamura vs. The Miz,5.75,35,,Angel Garza,"Apollo Crews, Cedric Alexander, Chad Gable,Dolph Ziggler, Dominik Mysterio, Elias, Humberto Carrillo, Jeff Hardy, John Morrison, Kalisto, Murphy, Rey Mysterio, Ricochet, Robert Roode, Shelton Benjamin, Shinsuke Nakamura, The Miz,"
W3229,2020-11-22,WWE,"AJ Styles, Braun Strowman, Keith Lee, Riddle & Sheamus vs. Jey Uso, Kevin Owens, King Corbin, Otis & Seth Rollins",5.62,159,,"AJ Styles, Braun Strowman, Keith Lee, Riddle & Sheamus","Jey Uso, Kevin Owens, King Corbin, Otis & Seth Rollins"
W3228,2020-11-22,WWE,Bobby Lashley vs. Sami Zayn,3.21,128,,Bobby Lashley,Sami Zayn
W3227,2020-11-22,WWE,"Bayley, Bianca Belair, Liv Morgan, Natalya & Ruby Riott vs. Lacey Evans, Lana, Nia Jax, Peyton Royce & Shayna Baszler",4.56,139,,"Bayley, Bianca Belair, Liv Morgan, Natalya & Ruby Riott","Lacey Evans, Lana, Nia Jax, Peyton Royce & Shayna Baszler"
W3226,2020-11-22,WWE,Asuka vs. Sasha Banks,7.74,199,3.75,Asuka,Sasha Banks
W3225,2020-11-22,WWE,Drew McIntyre vs. Roman Reigns,8.1,256,4.25,Drew McIntyre,Roman Reigns
W3224,2020-11-22,WWE,Angelo Dawkins & Montez Ford vs. Kofi Kingston & Xavier Woods,7.3,151,3.5,Angelo Dawkins & Montez Ford,Kofi Kingston & Xavier Woods
W3223,2020-11-20,WWE,"Angelo Dawkins, Kofi Kingston, Montez Ford & Xavier Woods vs. Dolph Ziggler, King Corbin, Robert Roode & Sami Zayn",5.06,15,,"Angelo Dawkins, Kofi Kingston, Montez Ford & Xavier Woods","Dolph Ziggler, King Corbin, Robert Roode & Sami Zayn"
W3222,2020-11-20,WWE,Murphy  vs. Seth Rollins,6.86,20,,Murphy,Seth Rollins
W3221,2020-11-20,WWE,Daniel Bryan vs. Jey Uso,7.45,39,4.25,Daniel Bryan,Jey Uso
W3220,2020-11-19,WWE,Ashton Smith & Oliver Carter vs. Lewis Howley & Sam Stoker,5.86,13,,Ashton Smith & Oliver Carter,Lewis Howley & Sam Stoker
W3219,2020-11-19,WWE,Joe Coffey vs. Sam Gradwell,4.75,11,,Joe Coffey,Sam Gradwell
W3218,2020-11-19,WWE,Kay Lee Ray vs. Piper Niven,6.6,29,,Kay Lee Ray,Piper Niven
W3217,2020-11-18,WWE,Chase Parker & Matt Martel  vs. Samir Singh & Sunil Singh,,,,Chase Parker & Matt Martel,Samir Singh & Sunil Singh
W3216,2020-11-18,WWE,Ashante Adonis vs. Tony Nese,,,,Ashante Adonis,Tony Nese
W3215,2020-11-18,WWE,Dakota Kai & Raquel Gonzalez vs. Ember Moon & Toni Storm,6.77,43,3.5,Dakota Kai & Raquel Gonzalez,Ember Moon & Toni Storm
